city,year,density,employment,gdp,population
Pima,2013,42,0.49110263552087785,3.8053,0.997374
Pima,2014,42,0.49349391401473935,3.7952,1.004521
Pima,2015,42,0.4953015879305392,3.8004,1.00949
Pima,2016,43,0.498636787754785,3.9121,1.017083
Pima,2017,43,0.503742034728341,3.9973,1.027115
Pima,2018,43,0.5057056350976058,4.0449,1.037746
Pima,2019,44,0.5055767821352362,4.0891,1.049261
Pittsburgh,2001,355,0.654301485163612,5.3428,1.475595
Pittsburgh,2002,353,0.6505040917666941,5.4544,1.468681
Pittsburgh,2003,351,0.6460572845537684,5.6354,1.462279
Pittsburgh,2004,349,0.6512133676765491,5.8086,1.451621
Pittsburgh,2005,346,0.6541746461817066,5.8889,1.440146
Pittsburgh,2006,344,0.6630403130689091,5.8751,1.432017
Pittsburgh,2007,343,0.6745939257010193,6.0699,1.428741
Pittsburgh,2008,343,0.6777914613834102,6.164,1.428311
Pittsburgh,2009,343,0.6645024067279272,6.151,1.429742
Pittsburgh,2010,344,0.6660895848013537,6.4057,1.431917
Pittsburgh,2011,345,0.6770681491320032,6.4986,1.436526
Pittsburgh,2012,346,0.6858405020149652,6.6242,1.439479
Pittsburgh,2013,346,0.6895631142016315,6.7076,1.442116
Pittsburgh,2014,346,0.6951522303320159,6.8261,1.441467
Pittsburgh,2015,345,0.7025848092704671,7.0994,1.437166
Pittsburgh,2016,345,0.7086056379073066,7.0781,1.434362
Pittsburgh,2017,343,0.7203579496698947,7.3366,1.427575
Pittsburgh,2018,342,0.732943194756223,7.6284,1.424622
Pittsburgh,2019,342,0.7317230219417932,7.739,1.422582
Polk,2001,58,0.7359690400987638,5.7114,0.498968
Polk,2002,58,0.7244391074781054,5.7462,0.505489
Polk,2003,59,0.7183062603376713,6.1761,0.512688
Polk,2004,60,0.7277510546253678,6.7128,0.520564
Polk,2005,61,0.7305419795839159,7.0633,0.530758
Polk,2006,63,0.7366598146637783,6.8043,0.541934
Polk,2007,64,0.7432223888670784,7.3832,0.552739
Polk,2008,65,0.7356007966442869,6.4663,0.562861
Polk,2009,66,0.7151875823017021,6.3554,0.571829
Polk,2010,67,0.7004246258940964,6.3766,0.581453
Polk,2011,68,0.6994565658753147,6.2499,0.591056
Polk,2012,69,0.70238121046672,6.5905,0.599653
Polk,2013,70,0.7051585702632847,6.3252,0.610518
Polk,2014,72,0.7084639901507127,6.9651,0.622177
Polk,2015,73,0.7097210931049863,7.5229,0.632254
Polk,2016,74,0.7134274729506466,7.6348,0.644008
Polk,2017,75,0.7129095855239027,7.3209,0.65432
Polk,2018,77,0.7139455895072797,7.336,0.663622
Polk,2019,78,0.7089767263449924,7.3891,0.672606
Portland,2001,119,0.6314984222778192,5.3017,1.884996
Portland,2002,121,0.612392902709825,5.2155,1.915548
Portland,2003,122,0.6071213787060268,5.3635,1.935496
Portland,2004,123,0.6184019283534631,5.573,1.94985
Portland,2005,125,0.6300085303251541,5.6502,1.976478
Portland,2006,127,0.6389844405328249,5.7661,2.009966
Portland,2007,129,0.6466666960503009,5.7675,2.041953
Portland,2008,131,0.6361681787255531,5.8547,2.075316
Portland,2009,133,0.5997661390168352,5.4699,2.10809
Portland,2010,135,0.591212636640331,5.5098,2.132972
Portland,2011,137,0.5950482515152118,5.5745,2.163559
Portland,2012,139,0.5993133790593402,5.5793,2.189272
Portland,2013,140,0.6069034508665477,5.5393,2.212169
Portland,2014,142,0.6173651806212779,5.6147,2.244503
Portland,2015,144,0.6276509077714385,5.8841,2.281907
Portland,2016,147,0.6343956914290189,6.037,2.324483
Portland,2017,149,0.646048270686602,6.1816,2.351945
Portland,2018,150,0.6558182652492192,6.4207,2.368859
Portland,2019,151,0.6556734038914264,6.5266,2.385552
Potter,2001,14,0.5776486942706782,4.142,0.261846
Potter,2002,15,0.5746092223154076,4.1001,0.263513
Potter,2003,15,0.5780473957882943,4.2054,0.265973
Potter,2004,15,0.5839513818420582,4.3302,0.268048
Potter,2005,15,0.5876768490826214,4.3915,0.270499
Potter,2006,15,0.5975991170852079,4.5758,0.272733
Potter,2007,15,0.6055586104930426,4.756,0.274601
Potter,2008,15,0.6148867665540309,4.9711,0.276111
Potter,2009,15,0.6060514903110977,4.9191,0.279237
Potter,2010,16,0.5925649584859758,4.8137,0.282796
Potter,2011,16,0.5941768360949395,4.8308,0.285824
Potter,2012,16,0.5968962341205707,4.8056,0.287715
Potter,2013,16,0.6039010766250732,6.2701,0.288587
Potter,2014,16,0.6043833030802985,7.0966,0.290329
Potter,2015,16,0.6098834431531875,6.4334,0.290931
Potter,2016,16,0.6142405887270286,6.5814,0.291884
Potter,2017,16,0.6097982315386979,6.4593,0.29291
Potter,2018,16,0.6128052949703252,6.6159,0.292504
Potter,2019,16,0.6113090622128238,6.4368,0.292721
Providence,2001,377,0.5466260649709488,4.3474,0.971388
Providence,2002,380,0.5447735913358815,4.4748,0.980042
Providence,2003,382,0.5471027578482616,4.5692,0.985696
Providence,2004,383,0.5531529618732749,4.7421,0.98907
Providence,2005,382,0.5592497210235438,4.8455,0.983954
Providence,2006,379,0.5678888632120135,5.0512,0.977966
Providence,2007,378,0.5761806340911749,4.9346,0.974434
Providence,2008,377,0.5679261037040693,4.814,0.972498
Providence,2009,376,0.5490476435745557,4.837,0.97075
Providence,2010,376,0.5471143624692009,4.9619,0.970808
Providence,2011,376,0.5527364819266185,4.9457,0.970571
Providence,2012,377,0.5535608978944085,4.9871,0.971651
Providence,2013,377,0.5626090552930912,5.0197,0.971984
Providence,2014,377,0.5729342873057405,5.0827,0.973054
Providence,2015,377,0.5860312926987128,5.2251,0.97339
Providence,2016,378,0.5906110870497823,5.2459,0.974362
Providence,2017,377,0.5952406634102244,5.1908,0.973455
Providence,2018,379,0.6026479147850272,5.1585,0.976542
Providence,2019,378,0.6051311589999242,5.2439,0.975686
Pulaski,2001,83,0.6788380156932374,4.9365,0.502382
Pulaski,2002,83,0.67020108895215,5.0503,0.506542
Pulaski,2003,84,0.6721695663845655,5.2549,0.510337
Pulaski,2004,85,0.6734803824672783,5.3682,0.516018
Pulaski,2005,86,0.6777670922159726,5.5963,0.521992
Pulaski,2006,87,0.6809340133645726,5.6179,0.530956
Pulaski,2007,88,0.6841128619904244,5.692,0.537825
Pulaski,2008,90,0.6774812380330563,5.4784,0.545252
Pulaski,2009,91,0.6564254398657252,5.3025,0.552896
Pulaski,2010,92,0.6476920631689106,5.1642,0.559959
Pulaski,2011,93,0.6508834771058971,5.1707,0.566172
Pulaski,2012,94,0.646465619455775,5.1501,0.570977
Pulaski,2013,95,0.6464004167390172,5.1496,0.5759
Pulaski,2014,95,0.6475504034345428,5.1672,0.579524
Pulaski,2015,96,0.6552689214604243,5.3064,0.581694
Pulaski,2016,96,0.6608275073046582,5.3326,0.583874
Pulaski,2017,96,0.6668481210089999,5.2511,0.586006
Pulaski,2018,97,0.6725575958738506,5.3223,0.586891
Pulaski,2019,97,0.6693802717343283,5.4029,0.588516
Richland,2001,73,0.6402832167067228,4.4076,0.639934
Richland,2002,74,0.6318002433116352,4.4531,0.646907
Richland,2003,75,0.627140263049345,4.5341,0.656987
Richland,2004,77,0.6231026169106665,4.6456,0.671517
Richland,2005,78,0.627711465246335,4.7147,0.680029
Richland,2006,79,0.6329017320105033,4.8068,0.695781
Richland,2007,81,0.6373133425862255,4.8529,0.711129
Richland,2008,83,0.6236724375100691,4.7455,0.726237
Richland,2009,84,0.5904548053798516,4.6404,0.739723
Richland,2010,86,0.5769542143864109,4.5762,0.749777
Richland,2011,86,0.5809708732730955,4.5207,0.756556
Richland,2012,87,0.5852728810762821,4.476,0.763666
Richland,2013,88,0.5924233484831785,4.5543,0.771185
Richland,2014,89,0.5998118947688525,4.6774,0.779351
Richland,2015,90,0.611469219040479,4.8024,0.789644
Richland,2016,91,0.6160143990213478,4.892,0.797832
Richland,2017,92,0.6175385062301448,4.8688,0.805519
Richland,2018,93,0.6205341926878577,4.888,0.812703
Richland,2019,94,0.6176937213349252,4.935,0.820031
Richmond,2001,84,0.6670421565719004,5.994,0.947207
Richmond,2002,86,0.6595104582591548,5.8354,0.959959
Richmond,2003,87,0.6527331651975322,5.8807,0.973816
Richmond,2004,88,0.6565244486911307,5.8396,0.990053
Richmond,2005,90,0.6632500771013464,6.0195,1.008413
Richmond,2006,92,0.6635648742175045,5.9324,1.02876
Richmond,2007,93,0.6698214330148898,5.9424,1.044874
Richmond,2008,94,0.6599379791638714,5.8419,1.058354
Richmond,2009,95,0.6327451831019627,5.7277,1.069568
Richmond,2010,96,0.6230257118749363,5.7979,1.07849
Richmond,2011,97,0.6291555607896681,5.8774,1.086887
Richmond,2012,98,0.6326608502529422,5.9776,1.100449
Richmond,2013,99,0.6363187555809744,6.092,1.112037
Richmond,2014,100,0.6408437739299185,6.1244,1.124377
Richmond,2015,101,0.6551158719367645,6.3908,1.135564
Richmond,2016,102,0.6648670022130734,6.5,1.148177
Richmond,2017,103,0.6715790218003365,6.4934,1.159661
Richmond,2018,104,0.6755282151418971,6.5452,1.171729
Richmond,2019,105,0.6767813850198287,6.65,1.183391
Roanoke,2001,59,0.6598065253654847,4.8014,0.289547
Roanoke,2002,59,0.6496629553889267,4.7661,0.290466
Roanoke,2003,59,0.6415047829034313,4.766,0.292082
Roanoke,2004,60,0.6478646445045874,4.7211,0.293745
Roanoke,2005,60,0.6577891735969367,4.8479,0.296405
Roanoke,2006,61,0.6668722701963792,4.9273,0.29993
Roanoke,2007,62,0.6694358412193173,4.9914,0.302858
Roanoke,2008,62,0.6586440922001597,4.9425,0.305596
Roanoke,2009,63,0.630074460067053,4.8393,0.307816
Roanoke,2010,63,0.617455492835432,4.8713,0.308602
Roanoke,2011,63,0.6211623303533308,4.8017,0.309172
Roanoke,2012,63,0.6235171374473512,4.7892,0.310548
Roanoke,2013,63,0.6223423180852189,4.8758,0.311973
Roanoke,2014,64,0.6260962949704671,4.9328,0.312872
Roanoke,2015,64,0.627266431126984,5.0983,0.313323
Roanoke,2016,64,0.6302186243102048,5.05,0.312774
Roanoke,2017,64,0.6286399780203631,4.952,0.313017
Roanoke,2018,64,0.6334695571661185,5.002,0.31321
Roanoke,2019,64,0.6319007842887203,4.9612,0.31366
Rochester,2001,193,0.6130888220554921,5.3766,0.848877
Rochester,2002,193,0.6009934495376802,5.4741,0.850169
Rochester,2003,193,0.5989541318494721,5.5302,0.850394
Rochester,2004,193,0.6013553804156704,5.461,0.850241
Rochester,2005,192,0.6092790890625903,5.3803,0.847303
Rochester,2006,192,0.6078719782412119,5.4015,0.847106
Rochester,2007,193,0.6121223841490665,5.4374,0.848051
Rochester,2008,193,0.6126220571849457,5.511,0.849909
Rochester,2009,193,0.5980809621252411,5.6683,0.851781
Rochester,2010,194,0.5951094509567063,5.7336,0.852665
Rochester,2011,194,0.6024419764300463,5.5499,0.854308
Rochester,2012,194,0.6045382638853136,5.5938,0.854644
Rochester,2013,194,0.605741136746011,5.4993,0.855301
Rochester,2014,194,0.6101079481652091,5.4679,0.854021
Rochester,2015,193,0.6172133409263032,5.6245,0.851665
Rochester,2016,193,0.624785003643607,5.6904,0.849433
Rochester,2017,192,0.6289526635733376,5.6607,0.847846
Rochester,2018,193,0.636343058705914,5.6885,0.848228
Rochester,2019,192,0.6378727172344,5.8798,0.845849
Sacramento,2001,136,0.5813278608591285,4.9021,1.86631
Sacramento,2002,140,0.5717272816125537,4.9305,1.923508
Sacramento,2003,143,0.5704237717338682,5.0399,1.970542
Sacramento,2004,146,0.5761967039767248,5.1359,2.008663
Sacramento,2005,148,0.5855026169005086,5.2929,2.03485
Sacramento,2006,150,0.5900261676429926,5.3767,2.057885
Sacramento,2007,151,0.5919450278237091,5.3719,2.082217
Sacramento,2008,153,0.573465477088284,5.2454,2.10831
Sacramento,2009,155,0.5450360747180629,5.0684,2.132657
Sacramento,2010,156,0.5277524714316891,4.9289,2.15361
Sacramento,2011,158,0.5243558349122314,4.9261,2.172929
Sacramento,2012,159,0.5369666327133001,4.9322,2.190259
Sacramento,2013,161,0.5481344893946783,5.0509,2.210494
Sacramento,2014,162,0.5554528237238068,5.1235,2.235594
Sacramento,2015,164,0.5651463826124306,5.3317,2.263042
Sacramento,2016,167,0.5712506266243697,5.3752,2.292043
Sacramento,2017,169,0.576194898291171,5.4466,2.320595
Sacramento,2018,170,0.5883176317761508,5.6004,2.343292
Sacramento,2019,172,0.5903698257020698,5.7711,2.363654
Salt Lake,2001,39,0.6687122390398951,4.9587,1.253113
Salt Lake,2002,39,0.658956908951195,5.0174,1.268825
Salt Lake,2003,40,0.6517179538672059,5.0319,1.284726
Salt Lake,2004,40,0.6588647466031692,5.2764,1.303568
Salt Lake,2005,41,0.6731412934042094,5.5296,1.327953
Salt Lake,2006,42,0.6880919127916378,5.8405,1.36042
Salt Lake,2007,43,0.7068035757047102,5.9516,1.390607
Salt Lake,2008,44,0.6991235334032099,5.7693,1.417738
Salt Lake,2009,45,0.664679159568427,5.4245,1.44402
Salt Lake,2010,46,0.6500045946966989,5.5144,1.469085
Salt Lake,2011,46,0.659049413507741,5.6883,1.490301
Salt Lake,2012,47,0.6659519765236185,5.7547,1.51301
Salt Lake,2013,48,0.673734202730434,5.7934,1.537924
Salt Lake,2014,48,0.6820811770987351,5.8781,1.558272
Salt Lake,2015,49,0.695516045857241,6.0442,1.580034
Salt Lake,2016,50,0.7072642003114951,6.2411,1.609014
Salt Lake,2017,51,0.7146743463314592,6.3789,1.636877
Salt Lake,2018,51,0.7286717109880236,6.7055,1.657177
Salt Lake,2019,52,0.731446095777306,6.9127,1.674405
San Antonio,2001,80,0.5665713388625727,3.9811,1.764438
San Antonio,2002,81,0.560933456253957,4.0249,1.80062
San Antonio,2003,83,0.5548748774097143,4.1212,1.832323
San Antonio,2004,85,0.5518943682788957,4.1721,1.874134
San Antonio,2005,87,0.5598354579794725,4.2505,1.912946
San Antonio,2006,89,0.5657715015247726,4.3699,1.973081
San Antonio,2007,92,0.5719021514860335,4.3711,2.028319
San Antonio,2008,94,0.5706284338379012,4.2954,2.078214
San Antonio,2009,96,0.5551156213138169,4.1504,2.122792
San Antonio,2010,98,0.5469815820660598,4.2158,2.170276
San Antonio,2011,100,0.5489266953086246,4.3035,2.211441
San Antonio,2012,102,0.5522368070953437,4.3473,2.255
San Antonio,2013,104,0.5567147107717033,4.4752,2.298513
San Antonio,2014,106,0.5635496019019436,4.6169,2.347914
San Antonio,2015,109,0.5695097979951682,4.7262,2.398705
San Antonio,2016,111,0.5791945364691989,4.7035,2.445598
San Antonio,2017,113,0.586354534219628,4.6406,2.491421
San Antonio,2018,115,0.5929503795831003,4.7832,2.532647
San Antonio,2019,116,0.5927326515574168,4.8372,2.570346
San Diego,2001,259,0.5971996102690482,5.2573,2.869672
San Diego,2002,262,0.603189264762417,5.4492,2.900355
San Diego,2003,264,0.6114185944223457,5.702,2.914702
San Diego,2004,265,0.6187650746226886,5.9749,2.930007
San Diego,2005,266,0.6252731526779257,6.2267,2.938375
San Diego,2006,266,0.6315766794501659,6.3321,2.947289
San Diego,2007,269,0.6352388748755773,6.3644,2.975742
San Diego,2008,273,0.6229492845410302,6.1787,3.022116
San Diego,2009,277,0.5951666714033665,5.9149,3.061203
San Diego,2010,281,0.5813586357572359,5.8897,3.10326
San Diego,2011,284,0.5827492735643732,5.8891,3.137236
San Diego,2012,287,0.5912458253914463,5.8732,3.175148
San Diego,2013,290,0.5982827268570831,6.0355,3.210788
San Diego,2014,294,0.6072193239973939,6.1283,3.249307
San Diego,2015,297,0.6187333978496262,6.3251,3.280825
San Diego,2016,299,0.6302943431205683,6.3429,3.305462
San Diego,2017,300,0.6384871553913973,6.5041,3.319019
San Diego,2018,301,0.6448065901611502,6.6203,3.332483
San Diego,2019,301,0.6480854440784288,6.7983,3.330459
San Francisco,2001,433,0.6747397640292866,8.0099,5.917514
San Francisco,2002,430,0.6512882656790439,7.748,5.882948
San Francisco,2003,429,0.6419378132590364,7.9065,5.864755
San Francisco,2004,428,0.6442095383408051,8.011,5.851416
San Francisco,2005,429,0.6481072944163051,8.3531,5.867817
San Francisco,2006,431,0.6575643700457091,8.6186,5.894007
San Francisco,2007,435,0.6670117240515754,8.7694,5.949735
San Francisco,2008,442,0.6577072021404291,8.9106,6.039163
San Francisco,2009,448,0.6236400968704608,8.4125,6.122403
San Francisco,2010,453,0.6127398397945106,8.5848,6.185431
San Francisco,2011,458,0.6186215510280707,8.7563,6.264258
San Francisco,2012,465,0.6365619685721471,9.1878,6.350227
San Francisco,2013,471,0.6514598353229151,9.5154,6.443398
San Francisco,2014,478,0.6671426564484194,9.9307,6.534454
San Francisco,2015,484,0.6859850900972732,10.5272,6.622176
San Francisco,2016,488,0.7001141948737093,11.0062,6.675431
San Francisco,2017,490,0.7107608421967091,11.7632,6.703992
San Francisco,2018,492,0.7244943565371879,12.421,6.719013
San Francisco,2019,491,0.7267087281252841,13.013,6.70923
San Joaquin,2001,160,0.44065614919985724,3.5184,0.591207
San Joaquin,2002,165,0.43799678510970524,3.568,0.609041
San Joaquin,2003,169,0.4378392349444301,3.6537,0.626778
San Joaquin,2004,174,0.43510012474762716,3.7416,0.642898
San Joaquin,2005,178,0.4314055876465977,3.8512,0.656985
San Joaquin,2006,179,0.43317260399630664,3.7273,0.662812
San Joaquin,2007,181,0.43913453478625314,3.7389,0.66808
San Joaquin,2008,182,0.4273119227264877,3.6407,0.671692
San Joaquin,2009,183,0.4068236009301557,3.5728,0.677736
San Joaquin,2010,186,0.39100878310035436,3.4481,0.687115
San Joaquin,2011,188,0.3888515192325697,3.3855,0.694265
San Joaquin,2012,189,0.3958043817660885,3.4017,0.699444
San Joaquin,2013,190,0.4065565641871049,3.5281,0.701831
San Joaquin,2014,192,0.413653387619219,3.56,0.711296
San Joaquin,2015,195,0.429740732686077,3.6738,0.721919
San Joaquin,2016,198,0.43597866410432096,3.684,0.732662
San Joaquin,2017,201,0.444874516673259,3.7613,0.743286
San Joaquin,2018,203,0.45151277588062555,3.8441,0.75259
San Joaquin,2019,206,0.45381454913593083,3.9413,0.761571
Santa Barbara,2001,56,0.6033152761655306,4.6207,0.403164
Santa Barbara,2002,57,0.6035174663974846,4.7841,0.405178
Santa Barbara,2003,57,0.6103537277844694,4.9682,0.40681
Santa Barbara,2004,57,0.6155974700700249,5.1481,0.407284
Santa Barbara,2005,57,0.6204509420969959,5.3171,0.408079
Santa Barbara,2006,57,0.6206231544898735,5.3848,0.408085
Santa Barbara,2007,58,0.6279742147586707,5.4986,0.411243
Santa Barbara,2008,58,0.620544463387831,5.5523,0.415859
Santa Barbara,2009,59,0.5940940536117005,5.5614,0.420356
Santa Barbara,2010,59,0.5792587773267518,5.4957,0.424218
Santa Barbara,2011,60,0.5893574108376978,5.5233,0.425404
Santa Barbara,2012,60,0.597788820743189,5.5911,0.429635
Santa Barbara,2013,61,0.6004469474318934,5.6322,0.434503
Santa Barbara,2014,61,0.6139624214835927,5.6621,0.438921
Santa Barbara,2015,62,0.6194217409303452,5.8559,0.442051
Santa Barbara,2016,62,0.6187087941780451,5.8419,0.444112
Santa Barbara,2017,62,0.6207196436837918,5.9992,0.444998
Santa Barbara,2018,62,0.632349141949557,6.2043,0.445137
Santa Barbara,2019,62,0.6390729666145861,6.2539,0.445464
Santa Cruz,2001,221,0.5677009900603409,4.4734,0.256045
Santa Cruz,2002,220,0.5636248629832908,4.4792,0.254531
Santa Cruz,2003,218,0.55999699629675,4.5932,0.253021
Santa Cruz,2004,218,0.5609496108671876,4.5016,0.252356
Santa Cruz,2005,217,0.5606757977062341,4.4774,0.251377
Santa Cruz,2006,217,0.564554718300903,4.4381,0.251616
Santa Cruz,2007,219,0.5733150680605122,4.4488,0.253304
Santa Cruz,2008,221,0.5562880087322626,4.407,0.25652
Santa Cruz,2009,224,0.5346161094423655,4.4883,0.260009
Santa Cruz,2010,227,0.5257814221769628,4.7788,0.263174
Santa Cruz,2011,229,0.5216833316347522,4.6902,0.264927
Santa Cruz,2012,230,0.5263879034952382,4.5972,0.266391
Santa Cruz,2013,232,0.5379636655805026,4.7156,0.268836
Santa Cruz,2014,234,0.5508578137287116,4.7751,0.270863
Santa Cruz,2015,236,0.5613594398435072,4.7969,0.273495
Santa Cruz,2016,237,0.564154971655081,4.8822,0.274476
Santa Cruz,2017,237,0.5652338420679243,4.9417,0.274865
Santa Cruz,2018,236,0.5728810834706426,5.1104,0.273713
Santa Cruz,2019,235,0.5704328068310918,5.4958,0.27287
Sarasota,2001,166,0.5351211575146703,3.6994,0.605988
Sarasota,2002,170,0.5528926418925452,3.9479,0.62054
Sarasota,2003,174,0.5489381944422568,4.0673,0.634862
Sarasota,2004,179,0.5614159838760486,4.3609,0.653934
Sarasota,2005,185,0.5747446858646891,4.6206,0.674757
Sarasota,2006,188,0.582927085583508,4.6902,0.685132
Sarasota,2007,190,0.5752289532841334,4.5411,0.691735
Sarasota,2008,191,0.5346407182187073,4.1077,0.695944
Sarasota,2009,191,0.509399360720257,3.9433,0.697973
Sarasota,2010,193,0.4919801985828509,3.7193,0.703384
Sarasota,2011,195,0.4965200157201476,3.6822,0.709917
Sarasota,2012,198,0.5020567621955451,3.5987,0.72055
Sarasota,2013,201,0.5127885743474597,3.6843,0.732177
Sarasota,2014,205,0.52705840185311,3.8017,0.747716
Sarasota,2015,211,0.535825346390249,4.0016,0.76792
Sarasota,2016,216,0.5318727952817286,4.0436,0.788933
Sarasota,2017,221,0.5391847116994877,4.1395,0.805531
Sarasota,2018,225,0.5481957723711923,4.2422,0.820933
Sarasota,2019,230,0.5447353943934423,4.3353,0.837983
Scott,2001,62,0.6095322257255827,4.588,0.374561
Scott,2002,62,0.6012227751913095,4.5858,0.37374
Scott,2003,62,0.5992144245592869,4.73,0.372975
Scott,2004,62,0.6086977517840855,5.0452,0.37274
Scott,2005,62,0.6202303178536565,5.1584,0.372876
Scott,2006,62,0.6200897897592585,5.1883,0.373762
Scott,2007,63,0.6237240783640479,5.2536,0.375121
Scott,2008,63,0.6225565587422005,5.3529,0.376467
Scott,2009,63,0.5973266897288605,5.193,0.378108
Scott,2010,63,0.5897970629823606,5.318,0.379773
Scott,2011,63,0.5973296425954572,5.461,0.380773
Scott,2012,64,0.5981493099121706,5.6207,0.38256
Scott,2013,64,0.59589183784009,5.4409,0.384016
Scott,2014,64,0.5988264071404408,5.4568,0.38429
Scott,2015,64,0.5992988126735047,5.4159,0.383635
Scott,2016,64,0.5968728755948335,5.3536,0.38246
Scott,2017,64,0.6029368960679682,5.412,0.381355
Scott,2018,63,0.605349886242586,5.4093,0.380195
Scott,2019,63,0.6051665182640583,5.4741,0.379598
Seattle,2001,199,0.6595765111818028,6.7511,3.092927
Seattle,2002,200,0.6413509660064997,6.7241,3.118302
Seattle,2003,201,0.6390563612564358,6.7798,3.133021
Seattle,2004,203,0.6460966512154132,6.8457,3.158967
Seattle,2005,205,0.6563174095955151,7.1863,3.198265
Seattle,2006,209,0.6662026520065052,7.3825,3.257081
Seattle,2007,212,0.6816805857041393,7.7785,3.304467
Seattle,2008,215,0.6773178994480546,7.8009,3.355042
Seattle,2009,219,0.6391926079354058,7.4813,3.414797
Seattle,2010,221,0.624699400322669,7.5788,3.449355
Seattle,2011,225,0.6250356696884124,7.6517,3.504376
Seattle,2012,229,0.6345405353624822,7.9197,3.559719
Seattle,2013,232,0.6401537415914784,8.1112,3.613596
Seattle,2014,236,0.6473995482441766,8.3006,3.676765
Seattle,2015,240,0.6558796229853134,8.57,3.741711
Seattle,2016,245,0.6615482728857075,8.7117,3.819753
Seattle,2017,250,0.6691854339904243,9.0074,3.888807
Seattle,2018,253,0.6773691024815964,9.4829,3.937546
Seattle,2019,255,0.6793107219218736,9.8277,3.977785
Sebastian,2001,22,0.5462252542118822,3.226,0.286867
Sebastian,2002,22,0.5376856592004929,3.2923,0.288903
Sebastian,2003,22,0.5335646874312129,3.3936,0.290752
Sebastian,2004,23,0.5364232983452958,3.5554,0.292862
Sebastian,2005,23,0.544785076938162,3.6564,0.295757
Sebastian,2006,23,0.5473749022348693,3.7798,0.300465
Sebastian,2007,23,0.5511718762856739,3.6427,0.303829
Sebastian,2008,24,0.5453891385253353,3.6195,0.305778
Sebastian,2009,24,0.5227616420574396,3.309,0.30815
Sebastian,2010,24,0.512346415364428,3.4423,0.310171
Sebastian,2011,24,0.5053831538948702,3.5091,0.311063
Sebastian,2012,24,0.5049588371494727,3.4801,0.31096
Sebastian,2013,24,0.5038071147877372,3.443,0.309946
Sebastian,2014,24,0.508113403361752,3.4346,0.309303
Sebastian,2015,24,0.510891261797252,3.3969,0.309606
Sebastian,2016,24,0.5141501976284585,3.3663,0.309925
Sebastian,2017,24,0.5086290366681786,3.3897,0.310869
Sebastian,2018,24,0.5112831780120375,3.4539,0.310861
Sebastian,2019,24,0.5094137239048997,3.483,0.310451
Sedgwick,2001,57,0.6472049918430924,4.745,0.542485
Sedgwick,2002,58,0.631132391090928,4.6655,0.546993
Sedgwick,2003,58,0.6193539451768213,4.5692,0.548746
Sedgwick,2004,58,0.6218984566691348,4.5262,0.551016
Sedgwick,2005,59,0.6259696458684655,4.543,0.554455
Sedgwick,2006,59,0.6342029896931161,4.9932,0.559723
Sedgwick,2007,60,0.6455160834030005,5.28,0.566982
Sedgwick,2008,61,0.6474439206196894,5.1302,0.575256
Sedgwick,2009,62,0.6144518565006165,4.5892,0.584783
Sedgwick,2010,62,0.5986577454604707,4.7699,0.589158
Sedgwick,2011,63,0.5980704020531816,4.8702,0.590693
Sedgwick,2012,63,0.601602372387299,4.8321,0.593495
Sedgwick,2013,63,0.6083617833368581,4.5438,0.595782
Sedgwick,2014,63,0.6127748113609586,4.8371,0.598365
Sedgwick,2015,64,0.6188236038053906,5.1313,0.600937
Sedgwick,2016,64,0.6205662354197198,5.5384,0.603212
Sedgwick,2017,64,0.6174564268798547,5.641,0.603411
Sedgwick,2018,64,0.6235469883030281,5.6034,0.603746
Sedgwick,2019,64,0.6297241890021952,5.6649,0.606321
Sonoma,2001,113,0.5862585510635234,4.7547,0.465293
Sonoma,2002,113,0.5851884168855228,4.9444,0.465298
Sonoma,2003,113,0.5754926697092536,4.8574,0.466489
Sonoma,2004,113,0.5814562272792513,4.8123,0.466809
Sonoma,2005,113,0.5826268731032884,4.886,0.465938
Sonoma,2006,113,0.5898024024695392,4.9336,0.465188
Sonoma,2007,113,0.5990700878987324,4.9922,0.467356
Sonoma,2008,115,0.5838644150913883,4.8817,0.473091
Sonoma,2009,116,0.5480573706043435,4.7481,0.479479
Sonoma,2010,118,0.5367473048950328,4.7988,0.484675
Sonoma,2011,118,0.5407127214811865,4.7976,0.487231
Sonoma,2012,119,0.5451505153292063,4.8661,0.489784
Sonoma,2013,120,0.5611152732500455,4.9484,0.49387
Sonoma,2014,121,0.5792738357310708,5.0898,0.498317
Sonoma,2015,121,0.5928070028246217,5.359,0.500598
Sonoma,2016,122,0.5956353431718895,5.4929,0.502445
Sonoma,2017,122,0.6045941581392386,5.5871,0.502203
Sonoma,2018,121,0.6216189581695061,5.8703,0.497221
Sonoma,2019,119,0.6196137455872017,5.9924,0.492318
Spokane,2001,31,0.5797546150180285,3.9759,0.444852
Spokane,2002,31,0.569757733232695,3.9795,0.449133
Spokane,2003,32,0.5735884047732065,4.0149,0.452945
Spokane,2004,32,0.5783331950370562,4.1264,0.457954
Spokane,2005,32,0.5882529483143545,4.233,0.463146
Spokane,2006,33,0.5997862376119809,4.3501,0.470616
Spokane,2007,33,0.6074450402200685,4.4405,0.479487
Spokane,2008,34,0.5998937956925509,4.4627,0.485856
Spokane,2009,34,0.5696394007904881,4.3264,0.491848
Spokane,2010,35,0.553564799121915,4.3006,0.495624
Spokane,2011,35,0.5556993072420668,4.2998,0.496999
Spokane,2012,35,0.5644074045871891,4.3282,0.499042
